,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
666,Telangana,Hydrabad,1.8596704e+19,2.976592e+19,4.0862905e+19
667,Telangana,Karimnagar,1.023813e+19,2.4169489e+19,8.99733e+19
668,Telangana,Nizamabad,8.9328646e+18,1.4388515e+19,2.1667431e+19
669,Telangana,Medak,9.042957e+18,1.5694563e+19,3.1484073e+19
670,Telangana,Rangareddy,4.933953e+18,1.4910115e+19,4.4493295e+19
671,Telangana,Nalgonda,4.876506e+18,1.2141058e+19,4.5825578e+19
672,Telangana,Nagarkurnool,3.4425264e+18,1.0571617e+19,2.292841e+19
673,Telangana,Adilabad,9.455845e+18,1.5959043e+19,3.383238e+19
674,Telangana,Komaram Bheem,8.158265e+18,1.9074273e+19,5.240283e+19
675,Telangana,Nirmal,9.9367e+18,1.471443e+19,2.1559253e+19
676,Telangana,Jagtial,9.967404e+18,1.6150558e+19,3.9952303e+19
677,Telangana,Kamareddy,7.761824e+18,1.4317285e+19,2.9804932e+19
678,Telangana,Warangal (U),9.020668e+18,1.85858e+19,3.658921e+19
679,Telangana,Jayashankar,7.837707e+18,1.4456784e+19,5.3704155e+19
680,Telangana,Peddapalli,1.092296e+19,3.4420977e+19,1.3935617e+20
681,Telangana,Rajanna Sircilla,1.1927619e+19,1.9107093e+19,3.9065283e+19
682,Telangana,Sangareddy,5.507259e+18,1.5992026e+19,4.091705e+19
683,Telangana,Siddipet,9.132548e+18,2.2556378e+19,7.0172987e+19
684,Telangana,Mahabubabad,7.1962415e+18,1.3057989e+19,2.0263227e+19
685,Telangana,Khammam,9.381734e+18,1.6570007e+19,4.7848982e+19
686,Telangana,Suryapet,7.5383056e+18,1.603625e+19,6.2871042e+19
687,Telangana,Jogulamba,7.255048e+18,1.3668912e+19,2.116862e+19
688,Telangana,Yadadri,6.8616255e+18,1.4858005e+19,4.9462643e+19
689,Telangana,Medchal,1.320776e+19,2.2847975e+19,3.2678154e+19
690,Telangana,Wanaparthy,6.47255e+18,1.2058273e+19,1.9064623e+19
691,Telangana,Vikarabad,5.124604e+18,1.3729465e+19,3.1105573e+19
692,Telangana,Mahabubnagar,5.1229265e+18,1.2342409e+19,8.665411e+19
