,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
663,Telangana,Jangaon,7.6162175e+18,1.5507728e+19,3.1653194e+19
664,Telangana,Mancherial,1.0676269e+19,3.8409583e+19,1.6493072e+20
665,Telangana,Bhadradri,5.0304993e+18,1.6541696e+19,1.2511179e+20
666,Telangana,Hydrabad,1.8480411e+19,3.9636114e+19,6.4313514e+19
667,Telangana,Karimnagar,8.602905e+18,2.4211382e+19,6.757315e+19
668,Telangana,Nizamabad,9.146152e+18,1.5651836e+19,2.5263254e+19
669,Telangana,Medak,1.0531524e+19,1.8590545e+19,3.2791912e+19
670,Telangana,Rangareddy,7.5799545e+18,1.887423e+19,5.6730296e+19
671,Telangana,Nalgonda,5.9064957e+18,1.6238574e+19,8.8822164e+19
672,Telangana,Nagarkurnool,3.5563387e+18,1.2241878e+19,2.7769536e+19
673,Telangana,Adilabad,5.4998886e+18,1.7208693e+19,4.965881e+19
674,Telangana,Komaram Bheem,6.548024e+18,2.4357261e+19,9.350115e+19
675,Telangana,Nirmal,8.1426703e+18,1.5320194e+19,5.49959e+19
676,Telangana,Jagtial,7.549183e+18,2.1795403e+19,1.2923321e+20
677,Telangana,Kamareddy,6.418367e+18,1.6080737e+19,2.755843e+19
678,Telangana,Warangal (U),1.0906739e+19,1.896285e+19,3.1778518e+19
679,Telangana,Jayashankar,7.08585e+18,1.853407e+19,1.7809868e+20
680,Telangana,Peddapalli,9.684404e+18,4.557048e+19,3.162579e+20
681,Telangana,Rajanna Sircilla,7.8117613e+18,1.8055526e+19,3.848002e+19
682,Telangana,Sangareddy,8.5356935e+18,1.9596525e+19,4.395859e+19
683,Telangana,Siddipet,8.9799374e+18,1.8758117e+19,3.650539e+19
684,Telangana,Mahabubabad,6.389262e+18,1.5058809e+19,3.1965167e+19
685,Telangana,Khammam,5.9458884e+18,1.779814e+19,6.031271e+19
686,Telangana,Suryapet,9.399823e+18,2.6022344e+19,1.2624036e+20
687,Telangana,Jogulamba,6.612623e+18,1.5632544e+19,3.7766566e+19
688,Telangana,Yadadri,5.940963e+18,1.4972678e+19,2.949283e+19
689,Telangana,Medchal,1.1480119e+19,2.4382e+19,4.7656594e+19
690,Telangana,Wanaparthy,7.5636466e+18,1.4871972e+19,4.409983e+19
691,Telangana,Vikarabad,9.879717e+18,1.9689907e+19,4.8818615e+19
692,Telangana,Mahabubnagar,6.4028883e+18,1.5417019e+19,6.9054555e+19
