,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
664,Telangana,Mancherial,5.648189e+18,2.1591998e+19,1.2621512e+20
665,Telangana,Bhadradri,5.1627744e+18,1.2634281e+19,8.550544e+19
666,Telangana,Hydrabad,2.51617e+19,4.132782e+19,6.524174e+19
667,Telangana,Karimnagar,7.911486e+18,2.4818836e+19,8.1263655e+19
668,Telangana,Nizamabad,6.1299686e+18,1.6725087e+19,5.723135e+19
669,Telangana,Medak,6.6883787e+18,1.5181123e+19,2.3093265e+19
670,Telangana,Rangareddy,5.9522386e+18,1.4351315e+19,5.415628e+19
671,Telangana,Nalgonda,5.1504225e+18,1.241799e+19,3.0406464e+19
672,Telangana,Nagarkurnool,4.3920193e+18,1.0263285e+19,1.9882856e+19
673,Telangana,Adilabad,6.189051e+18,1.6097948e+19,3.757934e+19
674,Telangana,Komaram Bheem,5.079416e+18,1.915325e+19,9.933054e+19
675,Telangana,Nirmal,5.375091e+18,1.4781038e+19,7.6943e+19
676,Telangana,Jagtial,5.4256154e+18,1.8520005e+19,4.857739e+19
677,Telangana,Kamareddy,7.69022e+18,1.5503091e+19,3.9315356e+19
678,Telangana,Warangal (U),1.002624e+19,1.6316738e+19,3.3636941e+19
679,Telangana,Jayashankar,5.636148e+18,1.3783566e+19,9.442679e+19
680,Telangana,Peddapalli,7.6122296e+18,3.4013555e+19,1.1723299e+20
681,Telangana,Rajanna Sircilla,6.7294394e+18,1.7750573e+19,3.897508e+19
682,Telangana,Sangareddy,6.802415e+18,1.6035966e+19,4.028876e+19
683,Telangana,Siddipet,6.542865e+18,2.0528588e+19,1.0577732e+20
684,Telangana,Mahabubabad,7.7873565e+18,1.2729925e+19,2.0469788e+19
685,Telangana,Khammam,6.983869e+18,1.5456805e+19,4.5150543e+19
686,Telangana,Suryapet,7.5162384e+18,1.8314621e+19,5.1187707e+19
687,Telangana,Jogulamba,6.888376e+18,1.5853339e+19,4.797258e+19
688,Telangana,Yadadri,7.4587213e+18,1.332303e+19,2.587392e+19
689,Telangana,Medchal,1.1248006e+19,2.169795e+19,3.793437e+19
690,Telangana,Wanaparthy,6.3906244e+18,1.2996006e+19,2.7806207e+19
691,Telangana,Vikarabad,7.301632e+18,1.5325837e+19,5.2557896e+19
692,Telangana,Mahabubnagar,7.657757e+18,1.4007305e+19,9.136704e+19
