,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
663,Telangana,Jangaon,5.0018213e+18,1.1852161e+19,1.876637e+19
664,Telangana,Mancherial,7.664252e+18,2.8140604e+19,1.304818e+20
665,Telangana,Bhadradri,2.738218e+18,1.2861229e+19,9.5755095e+19
666,Telangana,Hydrabad,1.4785821e+19,2.6027782e+19,4.450297e+19
667,Telangana,Karimnagar,6.7772836e+18,1.3743813e+19,2.0320591e+19
668,Telangana,Nizamabad,3.2701554e+18,1.274247e+19,1.8115668e+19
669,Telangana,Medak,6.2234123e+18,1.5053789e+19,2.9889293e+19
670,Telangana,Rangareddy,3.9267013e+18,1.2216465e+19,3.7765155e+19
671,Telangana,Nalgonda,4.0334353e+18,1.1942229e+19,3.4063066e+19
672,Telangana,Nagarkurnool,1.2287273e+18,9.0815647e+18,1.8886127e+19
673,Telangana,Adilabad,5.4444347e+18,1.0773586e+19,2.7978441e+19
674,Telangana,Komaram Bheem,5.743849e+18,1.927755e+19,7.6449765e+19
675,Telangana,Nirmal,5.9078706e+18,1.120042e+19,1.7942655e+19
676,Telangana,Jagtial,9.139086e+18,1.3507097e+19,2.4340843e+19
677,Telangana,Kamareddy,4.3708243e+18,1.2888551e+19,2.0429405e+19
678,Telangana,Warangal (U),6.043484e+18,1.2557172e+19,1.855032e+19
679,Telangana,Jayashankar,2.4339922e+18,1.2758073e+19,6.0423574e+19
680,Telangana,Peddapalli,6.3511277e+18,1.912656e+19,1.2632003e+20
681,Telangana,Rajanna Sircilla,3.5691186e+18,1.3740475e+19,1.7873309e+19
682,Telangana,Sangareddy,6.6427143e+18,1.5577914e+19,3.758563e+19
683,Telangana,Siddipet,4.640176e+18,1.2377875e+19,2.1381596e+19
684,Telangana,Mahabubabad,3.645754e+18,1.0877721e+19,2.9521535e+19
685,Telangana,Khammam,5.414854e+18,1.2720734e+19,3.2127461e+19
686,Telangana,Suryapet,3.6076623e+18,1.8647673e+19,5.9253737e+19
687,Telangana,Jogulamba,5.969959e+18,1.1744013e+19,1.7305284e+19
688,Telangana,Yadadri,6.052959e+18,1.1268099e+19,1.8060556e+19
689,Telangana,Medchal,8.526996e+18,1.6924074e+19,3.022523e+19
690,Telangana,Wanaparthy,3.1134285e+18,1.0696711e+19,1.5599243e+19
691,Telangana,Vikarabad,3.4205941e+18,1.1459422e+19,2.576063e+19
692,Telangana,Mahabubnagar,3.0296488e+18,1.1431e+19,7.0967323e+19
